Time, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Acceleration X, Acceleration Y, Acceleration Z, Direction X, Direction Y, Direction Z, Destination X, Destination Y, Destination Z, robotFound X, robotFound Y, robotFound Z
30.9611, -21.86, 4.19419, -21.86, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
30.9711, -21.8671, 4.19474, -21.8671, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
30.9811, -21.8741, 4.19528, -21.8741, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
30.9911, -21.8812, 4.19583, -21.8812, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0011, -21.8882, 4.19638, -21.8882, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0111, -21.8953, 4.19693, -21.8953, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0211, -21.9024, 4.19747, -21.9024, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0311, -21.9094, 4.19802, -21.9094, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0411, -21.9165, 4.19857, -21.9165, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0511, -21.9235, 4.19912, -21.9235, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0611, -21.9306, 4.19966, -21.9306, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0711, -21.9377, 4.20021, -21.9377, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0811, -21.9447, 4.20076, -21.9447, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.0911, -21.9518, 4.20131, -21.9518, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1011, -21.9588, 4.20185, -21.9588, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1111, -21.9659, 4.2024, -21.9659, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1211, -21.973, 4.20295, -21.973, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1311, -21.98, 4.2035, -21.98, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1411, -21.9871, 4.20404, -21.9871, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1511, -21.9942, 4.20459, -21.9942, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1611, -22.0012, 4.20514, -22.0012, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1711, -22.0083, 4.20569, -22.0083, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1811, -22.0153, 4.20623, -22.0153, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.1911, -22.0224, 4.20678, -22.0224, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2011, -22.0295, 4.20733, -22.0295, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2111, -22.0365, 4.20788, -22.0365, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2211, -22.0436, 4.20842, -22.0436, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2311, -22.0506, 4.20897, -22.0506, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2411, -22.0577, 4.20952, -22.0577, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2511, -22.0648, 4.21006, -22.0648, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2611, -22.0718, 4.21061, -22.0718, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2711, -22.0789, 4.21116, -22.0789, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2811, -22.0859, 4.21171, -22.0859, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.2911, -22.093, 4.21225, -22.093, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3011, -22.1001, 4.2128, -22.1001, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3111, -22.1071, 4.21335, -22.1071, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3211, -22.1142, 4.2139, -22.1142, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3311, -22.1212, 4.21444, -22.1212, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3411, -22.1283, 4.21499, -22.1283, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3511, -22.1354, 4.21554, -22.1354, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3611, -22.1424, 4.21609, -22.1424, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3711, -22.1495, 4.21663, -22.1495, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3811, -22.1566, 4.21718, -22.1566, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.3911, -22.1636, 4.21773, -22.1636, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4011, -22.1707, 4.21828, -22.1707, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4111, -22.1777, 4.21882, -22.1777, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4211, -22.1848, 4.21937, -22.1848, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4311, -22.1919, 4.21992, -22.1919, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4411, -22.1989, 4.22047, -22.1989, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4511, -22.206, 4.22101, -22.206, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4611, -22.213, 4.22156, -22.213, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4711, -22.2201, 4.22211, -22.2201, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4811, -22.2272, 4.22266, -22.2272, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.4911, -22.2342, 4.2232, -22.2342, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5011, -22.2413, 4.22375, -22.2413, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5111, -22.2483, 4.2243, -22.2483, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5211, -22.2554, 4.22484, -22.2554, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5311, -22.2625, 4.22539, -22.2625, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5411, -22.2695, 4.22594, -22.2695, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5511, -22.2766, 4.22649, -22.2766, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5611, -22.2837, 4.22703, -22.2837, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5711, -22.2907, 4.22758, -22.2907, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5811, -22.2978, 4.22813, -22.2978, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.5911, -22.3048, 4.22868, -22.3048, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6011, -22.3119, 4.22922, -22.3119, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6111, -22.319, 4.22977, -22.319, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6211, -22.326, 4.23032, -22.326, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6311, -22.3331, 4.23087, -22.3331, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6411, -22.3401, 4.23141, -22.3401, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6511, -22.3472, 4.23196, -22.3472, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6611, -22.3543, 4.23251, -22.3543, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6711, -22.3613, 4.23306, -22.3613, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6811, -22.3684, 4.2336, -22.3684, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.6911, -22.3754, 4.23415, -22.3754, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7011, -22.3825, 4.2347, -22.3825, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7111, -22.3896, 4.23525, -22.3896, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7211, -22.3966, 4.23579, -22.3966, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7311, -22.4037, 4.23634, -22.4037, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7411, -22.4107, 4.23689, -22.4107, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7511, -22.4178, 4.23744, -22.4178, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7611, -22.4249, 4.23798, -22.4249, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7711, -22.4319, 4.23853, -22.4319, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7811, -22.439, 4.23908, -22.439, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.7911, -22.4461, 4.23962, -22.4461, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8011, -22.4531, 4.24017, -22.4531, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8111, -22.4602, 4.24072, -22.4602, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8211, -22.4672, 4.24127, -22.4672, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8311, -22.4743, 4.24181, -22.4743, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8411, -22.4814, 4.24236, -22.4814, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8511, -22.4884, 4.24291, -22.4884, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8611, -22.4955, 4.24346, -22.4955, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8711, -22.5025, 4.244, -22.5025, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8811, -22.5096, 4.24455, -22.5096, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.8911, -22.5167, 4.2451, -22.5167, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9011, -22.5237, 4.24565, -22.5237, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9111, -22.5308, 4.24619, -22.5308, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9211, -22.5378, 4.24674, -22.5378, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9311, -22.5449, 4.24729, -22.5449, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9411, -22.552, 4.24784, -22.552, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9511, -22.559, 4.24838, -22.559, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9611, -22.5661, 4.24893, -22.5661, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9711, -22.5732, 4.24948, -22.5732, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9811, -22.5802, 4.25003, -22.5802, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
31.9911, -22.5873, 4.25057, -22.5873, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0011, -22.5943, 4.25112, -22.5943, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0111, -22.6014, 4.25167, -22.6014, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0211, -22.6085, 4.25222, -22.6085, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0311, -22.6155, 4.25276, -22.6155, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0411, -22.6226, 4.25331, -22.6226, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0511, -22.6296, 4.25386, -22.6296, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0611, -22.6367, 4.25441, -22.6367, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0711, -22.6438, 4.25495, -22.6438, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0811, -22.6508, 4.2555, -22.6508, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.0911, -22.6579, 4.25605, -22.6579, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1011, -22.6649, 4.25659, -22.6649, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1111, -22.672, 4.25714, -22.672, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1211, -22.6791, 4.25769, -22.6791, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1311, -22.6861, 4.25824, -22.6861, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1411, -22.6932, 4.25878, -22.6932, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.1511, -22.7003, 4.25933, -22.7003, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.161, -22.7073, 4.25988, -22.7073, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.171, -22.7144, 4.26043, -22.7144, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.181, -22.7214, 4.26097, -22.7214, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.191, -22.7285, 4.26152, -22.7285, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.201, -22.7356, 4.26207, -22.7356, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.211, -22.7426, 4.26262, -22.7426, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.221, -22.7497, 4.26316, -22.7497, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.231, -22.7567, 4.26371, -22.7567, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.241, -22.7638, 4.26426, -22.7638, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.251, -22.7709, 4.26481, -22.7709, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.261, -22.7779, 4.26535, -22.7779, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.271, -22.785, 4.2659, -22.785, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.281, -22.792, 4.26645, -22.792, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.291, -22.7991, 4.267, -22.7991, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.301, -22.8062, 4.26754, -22.8062, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.311, -22.8132, 4.26809, -22.8132, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.321, -22.8203, 4.26864, -22.8203, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.331, -22.8273, 4.26919, -22.8273, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.341, -22.8344, 4.26973, -22.8344, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.351, -22.8415, 4.27028, -22.8415, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.361, -22.8485, 4.27083, -22.8485, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.371, -22.8556, 4.27137, -22.8556, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.381, -22.8627, 4.27192, -22.8627, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.391, -22.8697, 4.27247, -22.8697, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.401, -22.8768, 4.27302, -22.8768, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.411, -22.8838, 4.27356, -22.8838, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.421, -22.8909, 4.27411, -22.8909, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.431, -22.898, 4.27466, -22.898, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.441, -22.905, 4.27521, -22.905, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.451, -22.9121, 4.27575, -22.9121, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.461, -22.9191, 4.2763, -22.9191, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.471, -22.9262, 4.27685, -22.9262, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.481, -22.9333, 4.2774, -22.9333, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.491, -22.9403, 4.27794, -22.9403, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
32.501, -22.9474, 4.27849, -22.9474, -0.706047, 0.0547186, -0.706047, 0, 0, 0, -0.706047, 0.0547186, -0.706047, -1000, 80, -1000, -1, -1, -1
